391,194195.948078
392,192278.256897
393,191566.498282
394,196874.115751
395,192135.130342
396,190171.448683
397,189506.583971
398,194943.041525
399,189955.727130
400,188092.716008
401,187416.200877
402,192769.111406
403,188080.221141
404,186112.647762
405,185465.486596
406,190932.445948
407,185969.319549
408,184103.752714
409,183485.795040
410,188810.586785
411,184195.960381
412,182264.789668
413,181707.164957
414,187196.642122
415,182262.505845
416,180379.177228
417,179797.256661
418,185034.937187
419,180507.671164
420,178512.458541
421,177947.243859
422,183456.376257
423,178595.959835
424,176738.876684
425,176216.594904
426,181424.276232
427,176952.793113
428,174983.863212
429,174527.630981
430,180046.198894
431,175192.678152
432,173324.537623
433,172854.360634
434,177990.953875
435,173572.127334
436,171599.846784
437,171165.397611
438,176675.527468
439,171823.041075
440,169908.353341
441,169499.122524
442,174634.997652
443,170278.866317
444,168329.449694
445,167959.404470
446,173464.172638
447,168718.250324
448,166818.171682
449,166407.266409
450,171627.131809
451,167272.492075
452,165300.030874
453,164923.013090
454,170375.163014
455,165652.512095
456,163755.234326
457,163379.037439
458,168569.145326
459,164253.511250
460,162256.237324
461,161943.557040
462,167318.142963
463,162647.184761
464,160745.104399
465,160410.711052
466,165572.282904
467,161256.223684
468,159287.800281
469,159023.726095
470,164374.731702
471,159822.264344
472,157927.721074
473,157592.823617
474,162786.195467
475,158485.899530
476,156507.874411
477,156234.171561
478,161553.716960
479,157041.985977
480,155130.778736
481,154843.926748
482,159985.577025
483,155717.620692
484,153773.568600
485,153530.568823
486,158830.311039
487,154360.695230
488,152453.676194
489,152232.066388
490,157389.063354
491,153158.927248
492,151165.685109
493,150940.981668
494,149557.660331
495,149380.133684
496,154714.994584
497,151097.789379
498,149128.681972
499,148942.711681
500,147658.720258
